YKR034W	YCR040W	YJL110C	YCR096C	YFL021W	YPR199C	YER040W	YDL170W	YDR520C	YML113W	YCR039C	YGL001C	YER190W	YDR084C	YER189W	YIR029W	YDL210W	YCR041W	YMR193W	YHR091C	YNL338W	YDR544C	YNL339C	YDR545W	YCR019W	YCR018CA	YNL337W	YER002W	YGR019W	YKR039W	YEL063C	YBL113C	YBL112C	YBL109W	YHR157W	YHR156C	YLR023C	YDR041W	YBL111C	YLR465C	YDR040C	YLR463C	YLR467W	YDR543C	YDR210WD	YCR105W	YNR068C	YBL018C	YNL143C	YBR006W	YIR032C	YIR005W	YHR037W	YDR210W	YMR257C	YBR208C	YNL142W	YHR029C	YOR348C	YBR103W	YBR102C	YBR166C	YIR028W	YOR375C	YLR142W	YLR082C	YIR031C	YKL178C	YHL016C	YMR098C	YJR110W	YJR109C	YMR086CA	YKR093W	YMR087W	YDR522C	YDR067C	YDR317W	YJL088W	YDR068W	YGR072W	YLR048W	YDR473C	YGR071C	YLR047C	YGR296W	YOL159C	YNL241C	YLL065W	YJR011C	YLR439W	YJR044C	YMR258C	YLR265C	YDR319C	YLL048C	YBR268W	YOL042W	YGL004C	YBR266C
0.3223747	0.6534615	0.4402993	0.2825381	0.0373359	0.3852887	0.6862017	0.6314135	0.1223009	0.7073623	0.2003999	0.7196175	0.5842641	0.0040637	0.6671246	0.3646933	0.0566356	0.2669911	0.0917555	0.0589810	0.4875875	0.5205654	0.4317264	0.4719841	0.3174207	0.3999352	0.7798092	0.0101980	0.3285634	0.3474604	0.4380739	0.2637405	0.1467806	0.6668833	0.3948110	0.2731483	0.3668966	0.0003234	0.0000000	0.7321962	0.0518422	0.8073853	0.1808388	0.2190891	0.4154063	0.4304199	0.5968156	0.4245433	0.4481821	0.0753680	0.6111923	0.0000000	0.1577418	0.0047039	0.5754612	0.4881084	0.0020588	0.5303110	0.5615948	0.4541310	0.1109540	0.1286471	0.1003818	0.1569436	0.4407955	0.4405168	0.1303232	0.6685742	0.0753368	0.4873710	0.4179759	0.3044991	0.6309083	0.4927705	0.6198780	0.6941463	0.7032499	0.7422250	0.1964375	0.0220722	0.3832260	0.0739887	0.5412727	0.2301288	0.4304744	0.6448869	0.0092017	0.0694767	0.6923607	0.0817781	0.2063532	0.0379310	0.0000000	0.7080284	0.6826875	0.0242935	0.5705924	0.0504121	0.4997897	0.0657279
0.0325196	0.3860570	0.6905074	0.3888634	0.5053630	0.7187491	0.7765357	0.6724815	0.4998083	0.7714811	0.0354689	0.4526668	0.6234073	0.5064001	0.4709034	0.6963257	0.1223781	0.6492087	0.0100259	0.0791425	0.0838232	0.3315076	0.3616077	0.4123388	0.6028104	0.6350514	0.7143880	0.5789984	0.0220451	0.6632251	0.2804677	0.5257521	0.2628915	0.2941912	0.0742034	0.3345980	0.6317485	0.0000244	0.0054199	0.7498454	0.0008764	0.6533030	0.4330840	0.0821374	0.3746618	0.5990224	0.6079710	0.2813952	0.5266482	0.2773360	0.6458442	0.1526507	0.4467758	0.6973955	0.6137609	0.0134285	0.2335816	0.0000000	0.4551022	0.0542304	0.0546684	0.3678480	0.1406189	0.1967899	0.0817492	0.4939022	0.3754842	0.0601925	0.0508550	0.3443631	0.2540875	0.5136597	0.6749225	0.5013676	0.2802073	0.6628566	0.5604990	0.0000000	0.0708130	0.7398536	0.2306124	0.3717808	0.4289430	0.3016037	0.6134225	0.7124855	0.4197415	0.4308173	0.6596601	0.0568237	0.0484156	0.0453952	0.1124238	0.5047908	0.1047801	0.0000000	0.2082917	0.1237384	0.4159597	0.6608199
0.4736503	0.2199363	0.6424227	0.0010809	0.1185335	0.8109604	0.6206803	0.6214782	0.5419853	0.7901902	0.0846409	0.0000000	0.5131825	0.0124223	0.5537146	0.3333012	0.1861662	0.6716639	0.3811755	0.0085535	0.3965051	0.6870007	0.2429882	0.4893022	0.8063002	0.7101742	0.6683974	0.3086080	0.0652251	0.6642550	0.1052570	0.1061257	0.5153052	0.5655367	0.5637223	0.5625227	0.2494893	0.1303011	0.1012807	0.5585713	0.3608639	0.6590366	0.0039714	0.3010126	0.2348400	0.1489568	0.1658528	0.2825254	0.1567991	0.0374852	0.5911053	0.4230871	0.3285193	0.5540382	0.1540058	0.1060069	0.0014321	0.2820018	0.5887744	0.0557276	0.2080165	0.3929066	0.1649653	0.0333581	0.6410173	0.3016841	0.1421359	0.6545964	0.0000000	0.0504224	0.2556498	0.0751199	0.6612791	0.0056794	0.7050111	0.2281523	0.3935332	0.2482063	0.1345447	0.0084579	0.3321637	0.0000000	0.3914482	0.6817516	0.2620735	0.7182922	0.6534714	0.4446421	0.7642437	0.0669251	0.0935348	0.0686990	0.1438326	0.7016451	0.3943253	0.2214282	0.4563339	0.0488074	0.6142206	0.5251393
0.0683944	0.5482619	0.6107290	0.0094148	0.3370868	0.6969913	0.7327189	0.6970630	0.6193802	0.5489424	0.0197416	0.4596317	0.4501083	0.2172649	0.2122184	0.7239623	0.0297530	0.2691545	0.7086869	0.0165267	0.2664150	0.6090031	0.4359970	0.7028264	0.4757627	0.4371786	0.7100169	0.6985108	0.0410417	0.6337225	0.2538057	0.5553597	0.5326092	0.5245774	0.0900388	0.3012534	0.6813278	0.0001627	0.1740029	0.6570440	0.3664141	0.6351707	0.0128073	0.1687215	0.2262025	0.6389021	0.5972784	0.4799318	0.4129576	0.3091730	0.0426026	0.1825527	0.0080752	0.6659682	0.4845415	0.0031794	0.0418659	0.0947431	0.1943707	0.0502154	0.0418795	0.5385438	0.1696718	0.3268272	0.5339419	0.1074591	0.3410062	0.2441775	0.0000000	0.5252054	0.0688527	0.0027607	0.6348832	0.0016887	0.3249687	0.2400836	0.6545319	0.2857089	0.0987745	0.7461941	0.2890591	0.0000000	0.0000765	0.2345063	0.5008195	0.5465183	0.4311291	0.5308574	0.6737083	0.1884600	0.3128239	0.0000000	0.0498445	0.6471992	0.1459495	0.2850136	0.1170705	0.0267271	0.5515765	0.6316837
0.1458504	0.7119349	0.6876510	0.3141486	0.5241248	0.1787967	0.2693278	0.6907569	0.2800931	0.6329976	0.6127788	0.5887932	0.6254692	0.2950686	0.5564775	0.0000000	0.3181843	0.6282995	0.1295241	0.0041960	0.0594410	0.1411309	0.0286345	0.6010869	0.6838418	0.2283390	0.6654013	0.6826397	0.0000000	0.4129316	0.1409929	0.1079661	0.2769756	0.5583578	0.0031415	0.5187221	0.7159251	0.0024376	0.1459034	0.6890219	0.0001659	0.5752361	0.0115421	0.2121852	0.1222340	0.6959411	0.7745664	0.2953466	0.6089615	0.0006086	0.5893631	0.0288675	0.0714033	0.4219247	0.3310689	0.1846617	0.0613038	0.2807447	0.4515274	0.0671494	0.0337725	0.1667035	0.2351035	0.2052672	0.1915227	0.5766403	0.0001752	0.1118879	0.4990194	0.0479495	0.1837672	0.0874569	0.6020607	0.1884448	0.0591898	0.3137797	0.2280134	0.0788813	0.0148419	0.1786086	0.1326614	0.1830299	0.4088679	0.6067194	0.3820302	0.6622848	0.3773442	0.4422293	0.5665425	0.0857535	0.4552279	0.0377475	0.1326593	0.5906060	0.0546060	0.2804860	0.0301265	0.0535786	0.1866535	0.7312601
0.0447677	0.3043292	0.6115784	0.0002573	0.3839798	0.7181137	0.6337839	0.6278790	0.4097077	0.6185581	0.0592341	0.6001539	0.4621250	0.0842485	0.6080135	0.6446282	0.2071853	0.2290065	0.6382245	0.0005872	0.2754884	0.5508922	0.3177254	0.4090320	0.7986194	0.5684328	0.6489283	0.3329043	0.0014295	0.3635163	0.0000000	0.1541109	0.3304181	0.7776860	0.2126288	0.7428635	0.6486431	0.0000043	0.0000000	0.5766655	0.2992082	0.1417363	0.4968722	0.1149358	0.1169376	0.0075847	0.1478822	0.3406645	0.1463742	0.2110926	0.1549657	0.0885809	0.0031256	0.5982833	0.7097802	0.5480985	0.8001979	0.0600626	0.5822120	0.1508300	0.3209733	0.6467580	0.2364278	0.0298903	0.3264689	0.0707074	0.2425276	0.5810584	0.2749636	0.3068611	0.0416568	0.0104202	0.6352024	0.3628705	0.2814628	0.0004271	0.5406147	0.3817623	0.0697945	0.5439025	0.2563014	0.4114190	0.0043570	0.4717251	0.3006074	0.6329147	0.0761769	0.0272643	0.6836805	0.0784602	0.0142260	0.0258197	0.0000000	0.6426624	0.1182738	0.1897270	0.1274668	0.1582752	0.5491101	0.6628666
0.0376731	0.3055246	0.8098451	0.3092233	0.2731873	0.7528951	0.7687961	0.5718405	0.5855215	0.3651605	0.1625043	0.5278273	0.3508307	0.4576110	0.6041421	0.5538176	0.0078554	0.3182275	0.0318026	0.0003432	0.3318621	0.2125043	0.0873092	0.6429476	0.6858530	0.6897658	0.6583922	0.6727403	0.0038401	0.4297103	0.0000000	0.6484120	0.6103567	0.4440359	0.6903827	0.4273052	0.4075707	0.2927758	0.1789031	0.6359926	0.2374586	0.5848097	0.1279523	0.2948500	0.3616253	0.3742464	0.6030419	0.6148862	0.1059280	0.1896247	0.0097958	0.0940936	0.0036082	0.4879175	0.7271173	0.5409758	0.0266236	0.0515286	0.6954390	0.0538273	0.0902983	0.2730429	0.1823380	0.0935124	0.0000000	0.5945693	0.0000326	0.0455029	0.0000000	0.0368906	0.0000000	0.0001313	0.6755735	0.0066661	0.6931221	0.5562482	0.0000000	0.0000000	0.0961587	0.2900049	0.2887069	0.0892861	0.2211514	0.0403458	0.5788522	0.5548324	0.0574927	0.0989983	0.6365901	0.3319837	0.1716777	0.0002448	0.0000000	0.6856823	0.1084518	0.2152141	0.0000000	0.1546543	0.6692733	0.6702768
0.1782171	0.3061517	0.7423688	0.0003387	0.4836848	0.5608674	0.6492936	0.6635228	0.4073909	0.5994310	0.2170322	0.6140207	0.5665491	0.3302936	0.1524254	0.0009484	0.0896366	0.2114140	0.4783247	0.0109037	0.0726068	0.3790147	0.4386835	0.3916267	0.6597993	0.3327297	0.6672047	0.6976152	0.1011548	0.7300160	0.1170515	0.6843928	0.2858491	0.7568115	0.1873207	0.2527569	0.7664280	0.0001577	0.0296949	0.6972948	0.3608327	0.1871836	0.3349999	0.2213017	0.3199718	0.3481002	0.2291733	0.3959061	0.2430913	0.2017458	0.6222742	0.1821035	0.0688529	0.6183240	0.2966477	0.0746954	0.0552470	0.0426315	0.5180153	0.4746688	0.0406382	0.1886507	0.2104051	0.0004240	0.6080952	0.3574939	0.1141870	0.4593016	0.0568391	0.5479602	0.0000000	0.4408290	0.7221670	0.5913833	0.3147321	0.0000955	0.5160828	0.0000000	0.0704992	0.6152793	0.3216735	0.1522157	0.0115123	0.6140024	0.5180371	0.6981866	0.0947380	0.5088135	0.7584094	0.2985431	0.2839481	0.0311014	0.0903221	0.5322875	0.1074219	0.2888474	0.0000000	0.0936728	0.3529773	0.6677268
0.2338012	0.5517118	0.2358516	0.6937892	0.0624471	0.0000000	0.5745958	0.6243272	0.3154699	0.7054419	0.4228043	0.6771463	0.5888769	0.0035817	0.0298947	0.4248775	0.6844695	0.3800130	0.0240045	0.2477678	0.1025789	0.5270240	0.0318878	0.3851852	0.7697751	0.6897406	0.5546027	0.0549671	0.1009630	0.6937606	0.2156086	0.2659434	0.0190749	0.6718423	0.1774168	0.5266136	0.6109667	0.3617188	0.4080414	0.5898979	0.6889716	0.0436138	0.5370905	0.0641585	0.0021760	0.0734960	0.2131915	0.2890007	0.5091564	0.1165058	0.5900805	0.4333006	0.7817885	0.0073505	0.6091613	0.6135331	0.0004929	0.1837995	0.5634161	0.0810370	0.0315002	0.0835918	0.0068379	0.0077394	0.7306392	0.6937745	0.2714661	0.6856370	0.0598654	0.4814157	0.2714919	0.6016940	0.0000000	0.2235175	0.0364267	0.0002372	0.3738368	0.0000000	0.0988493	0.0007720	0.4279771	0.1944346	0.6137314	0.2881036	0.6740896	0.5464845	0.6819715	0.0018088	0.6348201	0.0000000	0.0550421	0.2767717	0.3830918	0.0104119	0.6546696	0.6346259	0.5584643	0.0000278	0.7638802	0.0875529
0.1386892	0.2634625	0.3653057	0.3677913	0.4328666	0.5846679	0.0000000	0.0000000	0.0000000	0.6438682	0.4455898	0.5162505	0.3235685	0.1634041	0.0262547	0.3899690	0.0000000	0.5583509	0.1299397	0.0023626	0.4916078	0.5496726	0.0854366	0.0666562	0.3550418	0.4969647	0.2274313	0.4743152	0.5976526	0.7100515	0.7789103	0.0612248	0.3060932	0.5762348	0.6166781	0.1253447	0.6497445	0.1397446	0.4059814	0.5344500	0.2938250	0.6019677	0.0000000	0.1087742	0.4770184	0.0503043	0.4967648	0.0650845	0.7667083	0.5889967	0.1721929	0.2079641	0.6897754	0.0000000	0.3307560	0.6274780	0.0000000	0.5216787	0.3113418	0.0000000	0.3085434	0.4580724	0.0000000	0.2952713	0.6920337	0.6280083	0.3470509	0.5339430	0.4995152	0.5220427	0.4002456	0.1294979	0.8925135	0.0000000	0.3341288	0.2314065	0.4285291	0.2938031	0.2148242	0.6187596	0.2089168	0.1437892	0.0097940	0.2164662	0.2844519	0.5269269	0.4174029	0.0140092	0.2245862	0.1320859	0.5948903	0.0508781	0.0019490	0.6745413	0.1192192	0.5692715	0.0957034	0.0547927	0.1852134	0.6687292
0.4323748	0.6184639	0.5538450	0.3287337	0.0425166	0.5996097	0.6583737	0.6987400	0.6699989	0.6611432	0.2285872	0.7349621	0.3999053	0.0035802	0.5612723	0.4013674	0.2290821	0.4194934	0.4419436	0.0323560	0.1424272	0.2567303	0.3473015	0.7714529	0.4004461	0.6486941	0.7378986	0.0260743	0.5029581	0.2689420	0.2447971	0.1734098	0.1862573	0.5234803	0.4767185	0.7084897	0.2305436	0.0016736	0.0267468	0.6757248	0.1398559	0.1782257	0.2172082	0.2406836	0.4752810	0.1637813	0.1224997	0.4855496	0.4348646	0.0002572	0.6622199	0.4449126	0.3472424	0.3359079	0.1855332	0.5680358	0.6519402	0.5183790	0.6736130	0.6930721	0.0461159	0.4019792	0.0039110	0.1569500	0.6590760	0.1268184	0.0773096	0.2682626	0.2430348	0.0021799	0.4859365	0.2775697	0.6253427	0.5055995	0.4526235	0.4169194	0.7070686	0.6862308	0.2137557	0.3022416	0.4117811	0.2379043	0.3489873	0.5463694	0.2074782	0.8023740	0.0304923	0.4326061	0.5366028	0.0608335	0.1787997	0.0019595	0.3437258	0.6646739	0.5881486	0.1714190	0.6292087	0.0013584	0.4056775	0.7706233
0.0072924	0.6306969	0.7022503	0.0915538	0.9396425	0.5260035	0.0000000	0.1835759	0.4707537	0.5026465	0.5911012	0.3208847	0.5298428	0.0001654	0.8844784	0.3748922	0.2695672	0.7039321	0.5563046	0.4131832	0.2150092	0.2848969	0.3517031	0.0571044	0.6807951	0.6898157	0.8202767	0.3516632	0.6365150	0.3921377	0.3427722	0.5766885	0.0507245	0.8379527	0.6401153	0.7805274	0.4817105	0.0000000	0.2854665	0.6200116	0.2757848	0.6791790	0.2392441	0.4159104	0.0773371	0.6201794	0.4912210	0.5256913	0.2720739	0.2850134	0.1702664	0.2002533	0.0000000	0.0067862	0.6571879	0.0734641	0.0000000	0.4193637	0.0004128	0.2510189	0.2975096	0.6370309	0.5702954	0.5803761	0.1536346	0.0836560	0.7291309	0.1986660	0.6084906	0.4256703	0.0000000	0.2680999	0.0172379	0.2822996	0.4512067	0.4694719	0.5553656	0.0000000	0.0104626	0.6994916	0.1259758	0.7412117	0.3304564	0.3137131	0.3467068	0.6749266	0.5827614	0.5969350	0.8448847	0.1311291	0.3492746	0.2899840	0.2904915	0.6716181	0.0024880	0.0681392	0.0700297	0.0991528	0.3100406	0.6922368
0.0416986	0.7338532	0.6977279	0.2963893	0.0966669	0.6859721	0.6890102	0.7149973	0.1161738	0.4913134	0.0725906	0.6627588	0.3078615	0.0004503	0.6718563	0.2527722	0.2478672	0.7020621	0.0491282	0.4193870	0.1898580	0.4515147	0.0295286	0.6408906	0.7841669	0.7524853	0.6384687	0.2583483	0.0315310	0.7566956	0.2558284	0.6429939	0.5607466	0.5513729	0.3770089	0.2286391	0.6614512	0.0000256	0.1071636	0.7503176	0.0058892	0.1096599	0.0004781	0.5981168	0.6216055	0.2847416	0.1366097	0.3145135	0.4901185	0.2742003	0.0048880	0.1186903	0.2547323	0.3232891	0.3566757	0.0005567	0.0002290	0.0000000	0.5283772	0.0398512	0.2833548	0.7061348	0.1642598	0.0117135	0.2407125	0.5193104	0.3304014	0.4281370	0.3065952	0.1772614	0.0000000	0.1635512	0.6439434	0.4989481	0.2660896	0.0008084	0.6303800	0.1851800	0.1442011	0.0246525	0.4807040	0.0759199	0.0000007	0.3257826	0.0939465	0.6404230	0.0897518	0.5126477	0.6376302	0.2169695	0.3333809	0.0794685	0.2465054	0.5990648	0.0000000	0.2135203	0.2455183	0.0017251	0.6372295	0.4254484
0.0301773	0.7044710	0.6522402	0.0091064	0.1930260	0.2955133	0.6484925	0.5945663	0.6549332	0.0094893	0.6352397	0.2781883	0.7712051	0.6378153	0.6921955	0.6568546	0.0006350	0.2878364	0.2757573	0.0000448	0.3887274	0.1535905	0.0183096	0.3831507	0.7353567	0.6154785	0.4784693	0.2868867	0.0534554	0.3383335	0.5784362	0.3696112	0.6499466	0.5072884	0.2847159	0.2224584	0.3862358	0.3864401	0.0118157	0.6682353	0.2991099	0.0886551	0.0001207	0.6385426	0.3959908	0.1812591	0.3451916	0.6564013	0.4170450	0.0199865	0.6463205	0.2979126	0.0020938	0.6608677	0.7580820	0.4741555	0.1980338	0.0144943	0.4119474	0.7204297	0.0554790	0.3424053	0.1617254	0.0008316	0.1845761	0.6484474	0.3010260	0.6473311	0.2706936	0.3941701	0.1502615	0.0039300	0.1741089	0.1819489	0.1987590	0.0008052	0.1221707	0.5749734	0.0691597	0.1849878	0.5252653	0.1321448	0.0551735	0.0000041	0.1404331	0.3876552	0.0492308	0.4460542	0.6380295	0.4756285	0.0475396	0.0710811	0.1136873	0.6383613	0.1174701	0.2114549	0.2620667	0.2058244	0.7036755	0.6455026
0.5976864	0.5476428	0.2435035	0.0004884	0.4285192	0.6847949	0.7325269	0.7104077	0.2098300	0.6218715	0.6662510	0.0000000	0.5555612	0.0487299	0.4631512	0.2592034	0.2493937	0.4849536	0.0989191	0.0614331	0.0324614	0.6415167	0.0622376	0.6658322	0.5940886	0.6931569	0.7337398	0.3717397	0.5827546	0.8228169	0.0098273	0.4447109	0.1052255	0.5209200	0.0032295	0.3410429	0.2537399	0.0328177	0.0665741	0.5692599	0.1008503	0.4269118	0.6478363	0.3371493	0.3317010	0.5842947	0.1257845	0.6452239	0.1390170	0.0000880	0.6397270	0.1421559	0.5872949	0.6079312	0.2996914	0.1195192	0.2160102	0.0598033	0.4728170	0.0513962	0.0422360	0.3123766	0.0014789	0.0986796	0.7791253	0.5683782	0.0737157	0.6052231	0.0441491	0.3973915	0.1628295	0.5413183	0.7370247	0.6646891	0.4516928	0.0005502	0.0000000	0.3898255	0.1072891	0.2649961	0.0458974	0.5039278	0.0016926	0.6658816	0.0866004	0.7687144	0.1044766	0.0007915	0.5295125	0.1023096	0.0829860	0.0043212	0.0013171	0.2467468	0.0050514	0.2603467	0.0277294	0.1085257	0.3708188	0.6307670
0.5994564	0.6861849	0.3167124	0.3356527	0.4868982	0.7091948	0.5820632	0.6839077	0.5099997	0.5958183	0.2465658	0.4425481	0.5372283	0.6446689	0.1950603	0.3032350	0.1477608	0.6108224	0.6512543	0.5893895	0.3060344	0.2494586	0.0067953	0.7029271	0.5304381	0.6713655	0.6776386	0.6944820	0.4401639	0.3107191	0.0698757	0.5522049	0.1611973	0.1341408	0.0009675	0.5690510	0.2819821	0.3500568	0.1862011	0.5637900	0.0010307	0.6240930	0.2315738	0.3056239	0.3248501	0.4930433	0.4341444	0.4152405	0.5575738	0.0297074	0.6185540	0.0143649	0.4374381	0.5770384	0.1271045	0.5691913	0.1443596	0.0658213	0.4121380	0.4789933	0.0611186	0.0902183	0.0872769	0.0510095	0.3748167	0.1698367	0.1243306	0.7941131	0.1526476	0.1165579	0.0000000	0.0005002	0.6523633	0.0004460	0.4343128	0.0005511	0.0159334	0.3420963	0.0977341	0.5234865	0.1828327	0.0000000	0.0949447	0.5441052	0.0619302	0.6854889	0.0680149	0.0081792	0.6440691	0.1381623	0.1036194	0.0190836	0.0002594	0.1698890	0.0857389	0.3176575	0.1353339	0.0874948	0.3456666	0.6649172
0.0417549	0.1454165	0.7050875	0.0024379	0.2982925	0.6694796	0.4966246	0.6134683	0.6739426	0.8430521	0.0297938	0.4913223	0.5613400	0.0000329	0.6552270	0.6222449	0.6115844	0.3482928	0.0736023	0.0003448	0.1685402	0.6451350	0.0135747	0.6739461	0.7016359	0.8641433	0.5099990	0.5327489	0.0086747	0.3441113	0.6226603	0.1149215	0.3486215	0.3024961	0.0058972	0.2561263	0.6507366	0.0007322	0.1543309	0.6687581	0.0114198	0.5829118	0.0013373	0.6920741	0.5279511	0.3910984	0.7019975	0.2528311	0.1245420	0.1816039	0.6658660	0.1438707	0.8059161	0.4689578	0.7660916	0.3110752	0.2402804	0.2173926	0.1568942	0.6529393	0.0312971	0.6917987	0.2627261	0.0000000	0.5464352	0.6634940	0.3314710	0.1390052	0.4468353	0.0591589	0.0000000	0.3666573	0.5000461	0.5200015	0.6273096	0.0006369	0.6787312	0.7433309	0.1982404	0.3594756	0.0000000	0.3084472	0.1193775	0.4830311	0.0650991	0.6449132	0.2781251	0.4883083	0.6967686	0.3234565	0.0000000	0.0001281	0.0137121	0.7639140	0.1799165	0.0000000	0.1536470	0.0000000	0.3941588	0.7454410
0.0265932	0.3848548	0.7214739	0.0000255	0.0080574	0.0000000	0.6230481	0.7050675	0.7045503	0.6781303	0.2807143	0.5250256	0.5325978	0.0833255	0.1473157	0.6357691	0.7759717	0.1249455	0.6120051	0.0000416	0.5025215	0.4005215	0.3044096	0.5225000	0.7149250	0.8634137	0.4758556	0.0162231	0.0284868	0.3257358	0.6365237	0.3300653	0.3727055	0.2994902	0.5757665	0.1167408	0.6254405	0.0250523	0.0000000	0.6491604	0.6294012	0.4359943	0.0124800	0.2619713	0.2070299	0.6053110	0.3548358	0.5833705	0.0548137	0.2135818	0.0297341	0.4766397	0.0631946	0.0033235	0.0000000	0.5129989	0.2960154	0.7857172	0.6730942	0.0572527	0.0405029	0.6443093	0.2264919	0.2441916	0.4950675	0.5146237	0.0006920	0.1864079	0.0000000	0.0687813	0.3949572	0.2766421	0.1816620	0.6655933	0.2653650	0.6712828	0.6362934	0.6892879	0.1378312	0.5607111	0.0961464	0.0773325	0.4875183	0.3405937	0.7365001	0.6398286	0.7345167	0.3645944	0.6166979	0.3448882	0.2833387	0.0865107	0.4667436	0.6281612	0.8218456	0.1110797	0.6283978	0.1169081	0.6428394	0.7826119
0.0210813	0.1250076	0.6649884	0.4984796	0.1996842	0.0000000	0.6170265	0.6969363	0.3164645	0.5767628	0.0335938	0.5175464	0.4078790	0.5221265	0.6056837	0.5433025	0.5503014	0.0000571	0.0366835	0.2191590	0.0084380	0.2634974	0.0870059	0.5887250	0.4040990	0.2721466	0.5455651	0.4976956	0.0014252	0.6205200	0.4959772	0.1662478	0.2968914	0.6022733	0.4388388	0.2178908	0.3314278	0.0002257	0.0000000	0.7328458	0.0735578	0.1397096	0.2051317	0.2057115	0.2469824	0.6315653	0.4088602	0.0579135	0.0888397	0.2210404	0.1165607	0.0000000	0.5497578	0.6322475	0.0000000	0.0457108	0.2244477	0.1421072	0.4584940	0.0616827	0.2968246	0.5950308	0.2420956	0.2351944	0.0699240	0.7407548	0.0940082	0.3980296	0.4708697	0.0741530	0.2453157	0.1501297	0.0000000	0.1923292	0.5945567	0.0003131	0.5790807	0.6563608	0.1223489	0.6306703	0.0475295	0.2693479	0.0050805	0.5965368	0.2236897	0.7902654	0.0763508	0.3937815	0.7163625	0.3863803	0.0000000	0.2861603	0.1240212	0.6454961	0.0749308	0.2782896	0.2888430	0.2254601	0.7564379	0.5847795
0.1793485	0.1873379	0.6257968	0.0370884	0.5174369	0.7513331	0.6532639	0.5572690	0.2535881	0.7294563	0.3184968	0.1521139	0.5012462	0.0089292	0.1338402	0.2738166	0.5467776	0.2706750	0.5812685	0.3592288	0.0190794	0.6628018	0.4349188	0.5075295	0.7995263	0.2704397	0.6407903	0.6821844	0.1448082	0.5935846	0.0629098	0.7514254	0.1992405	0.7112467	0.0032379	0.2978167	0.7116320	0.0046105	0.1769381	0.6403449	0.0193198	0.6797227	0.1418812	0.4340519	0.0000000	0.6928465	0.1907338	0.6284305	0.3384445	0.0864895	0.7292461	0.0139884	0.6652632	0.7202849	0.6902223	0.2927762	0.5396752	0.0745724	0.5765413	0.1590668	0.0351101	0.2179076	0.1497299	0.0000000	0.0000000	0.1009133	0.2417658	0.5196426	0.3817912	0.6968880	0.2090744	0.0000919	0.6979245	0.5075866	0.2473582	0.6403393	0.3420411	0.1354335	0.1431100	0.6285466	0.0000000	0.4745303	0.0002788	0.3450640	0.1115662	0.6449592	0.0916869	0.3931736	0.7221383	0.0097434	0.2639693	0.0000000	0.0018714	0.7450010	0.0857925	0.2418574	0.0769848	0.0832410	0.4422755	0.5411491
0.1328395	0.6699858	0.6600428	0.3175838	0.1798186	0.3780738	0.5858993	0.6403785	0.5251030	0.6093651	0.5586698	0.6026074	0.5112630	0.3714768	0.6831996	0.0499971	0.3504914	0.2657647	0.5547355	0.4518689	0.1777440	0.2624240	0.4098415	0.6490272	0.4512691	0.4403764	0.6819585	0.0097006	0.0525486	0.6465562	0.2084459	0.6253263	0.2624221	0.7239391	0.6678554	0.5128811	0.2803359	0.3862445	0.1647871	0.6419636	0.0008934	0.1052832	0.1022867	0.1838647	0.1195128	0.2637916	0.4141776	0.4958206	0.4340221	0.0004607	0.5614990	0.1947620	0.0364652	0.5839093	0.5886636	0.2076065	0.0194166	0.1860698	0.6273433	0.0483101	0.1900402	0.3568454	0.0111329	0.0120649	0.0000000	0.4980485	0.3226205	0.6926631	0.3467503	0.4746577	0.3638813	0.6145194	0.5329332	0.6349604	0.6247606	0.0003425	0.6083167	0.3879523	0.1041849	0.2830614	0.3932725	0.3734004	0.3596611	0.8169478	0.4879889	0.6591751	0.5762978	0.1187971	0.6068123	0.3524835	0.2504615	0.0479391	0.2083835	0.7308875	0.3149731	0.0488948	0.2933308	0.0424680	0.4760878	0.6508859
0.1354972	0.6341485	0.0000000	0.2593847	0.4688743	0.8562897	0.0000000	0.6784935	0.0000000	0.6226172	0.1000116	0.2407370	0.5524810	0.0000734	0.0061540	0.5708772	0.0000000	0.6430075	0.3560610	0.0746065	0.2733249	0.5768757	0.3171312	0.4023880	0.0069760	0.6709440	0.4818373	0.6793173	0.4056338	0.0753039	0.4635536	0.4699567	0.0976579	0.7011904	0.0046661	0.6705827	0.4494035	0.0000000	0.4311693	0.6041037	0.0399726	0.0015620	0.3314568	0.0311937	0.3736862	0.3226842	0.3165982	0.2721829	0.2808128	0.1916925	0.6406546	0.0080987	0.0000000	0.5919751	0.6947432	0.0393065	0.5371897	0.0000000	0.1832052	0.6112370	0.0166121	0.0000000	0.6701096	0.7066684	0.1952765	0.4041483	0.2158114	0.1072275	0.7068607	0.5937566	0.5116775	0.0000000	0.5719106	0.2325662	0.6555979	0.6736036	0.8504140	0.3418602	0.2106851	0.5380042	0.2430292	0.0000000	0.4660214	0.7208266	0.0000000	0.6375238	0.4080008	0.1875512	0.7100779	0.2446813	0.0207124	0.0957126	0.0608238	0.1246773	0.0000000	0.3760979	0.0000000	0.1780772	0.4566762	0.6813061
